Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
F1,2024-03-17,14:00,Clermont,Le Havre,2,1,H,2,1,H,9,14,4,5,13,17,3,5,3,5,1,1
F1,2024-03-17,14:00,Reims,Metz,2,1,H,1,1,D,17,12,7,4,17,10,7,7,4,4,0,0
F1,2024-03-17,14:00,Monaco,Lorient,2,2,D,1,1,D,23,11,8,6,21,8,10,8,3,1,1,1
F1,2024-03-17,12:00,Brest,Lille,1,1,D,0,0,D,16,13,4,8,9,12,3,3,3,0,0,0
F1,2024-03-29,20:00,Lille,Lens,2,1,H,1,0,H,15,9,6,3,13,17,5,5,3,3,0,0
F1,2024-03-30,16:00,Metz,Monaco,2,5,A,0,3,A,13,17,7,7,8,8,5,5,0,0,0,0
F1,2024-03-30,20:00,Lyon,Reims,1,1,D,0,0,D,16,17,3,5,7,10,7,8,2,3,0,0
F1,2024-03-31,12:00,Lorient,Brest,0,1,A,0,0,D,11,10,5,2,10,18,6,4,1,3,0,1
F1,2024-03-31,14:00,Clermont,Toulouse,0,3,A,0,1,A,15,11,5,5,15,12,12,3,3,1,0,0
F1,2024-03-31,14:00,Le Havre,Montpellier,0,2,A,0,0,D,14,14,3,5,10,12,6,6,2,2,0,0
F1,2024-03-31,14:00,Nice,Nantes,1,2,A,0,1,A,12,13,3,4,7,19,9,3,2,5,0,0
F1,2024-03-31,16:05,Strasbourg,Rennes,2,0,H,0,0,D,14,12,7,0,10,17,4,5,1,2,0,0
F1,2024-03-31,19:45,Marseille,Paris SG,0,2,A,0,0,D,22,8,10,3,10,8,5,3,0,4,0,1
F1,2024-04-05,20:00,Lille,Marseille,3,1,H,0,0,D,14,13,6,4,13,18,4,2,1,6,0,0
F1,2024-04-06,16:00,Lens,Le Havre,1,1,D,0,0,D,18,11,8,3,13,10,7,4,2,5,0,0
F1,2024-04-06,20:00,Paris SG,Clermont,1,1,D,0,1,A,23,6,7,3,11,7,17,2,1,0,0,0
F1,2024-04-07,19:45,Nantes,Lyon,1,3,A,1,0,H,14,19,6,10,8,14,5,5,2,2,0,0
F1,2024-04-07,16:05,Monaco,Rennes,1,0,H,1,0,H,16,12,5,7,16,17,6,3,3,1,1,1
F1,2024-04-07,14:00,Montpellier,Lorient,2,0,H,0,0,D,13,19,5,5,11,18,5,7,3,6,0,0
F1,2024-04-07,14:00,Reims,Nice,0,0,D,0,0,D,10,18,3,3,15,15,2,5,2,1,0,0
F1,2024-04-07,14:00,Toulouse,Strasbourg,0,0,D,0,0,D,11,8,2,1,16,17,4,3,2,0,0,0
F1,2024-04-07,12:00,Brest,Metz,4,3,H,3,1,H,24,8,10,6,11,17,8,5,0,1,0,0
F1,2024-04-12,20:00,Metz,Lens,2,1,H,2,1,H,11,17,5,2,11,17,5,2,2,5,0,0
F1,2024-04-13,16:00,Strasbourg,Reims,3,1,H,1,1,D,13,8,6,2,9,18,5,4,1,3,0,1
F1,2024-04-13,20:00,Rennes,Toulouse,1,2,A,1,2,A,19,10,4,3,20,18,8,4,3,3,0,0
F1,2024-04-14,12:00,Le Havre,Nantes,0,1,A,0,0,D,10,12,1,4,14,12,6,7,3,2,0,0
F1,2024-04-14,14:00,Clermont,Montpellier,1,1,D,1,0,H,10,14,2,6,12,14,3,4,1,1,0,0
F1,2024-04-14,19:45,Lyon,Brest,4,3,H,1,0,H,16,22,8,7,12,7,10,7,5,5,1,1
F1,2024-04-19,20:00,Nice,Lorient,3,0,H,1,0,H,19,9,10,4,11,7,2,3,0,2,0,0
F1,2024-04-20,20:00,Lens,Clermont,1,0,H,1,0,H,17,8,4,1,17,17,4,3,1,4,0,0
F1,2024-04-20,16:00,Nantes,Rennes,0,3,A,0,0,D,6,14,4,5,16,11,3,7,1,4,0,0
F1,2024-04-21,14:00,Lille,Strasbourg,1,0,H,1,0,H,6,8,2,2,11,19,4,4,2,3,0,0
F1,2024-04-21,14:00,Reims,Montpellier,1,2,A,0,1,A,22,12,4,5,15,10,8,4,3,3,0,0
F1,2024-04-21,16:05,Brest,Monaco,0,2,A,0,1,A,12,8,2,3,8,9,7,4,5,2,0,2
F1,2024-04-21,18:00,Toulouse,Marseille,2,2,D,1,1,D,10,11,3,3,11,13,7,4,1,2,0,0
F1,2024-04-21,20:00,Paris SG,Lyon,4,1,H,4,1,H,14,16,6,6,9,10,4,10,0,0,0,0
F1,2024-04-21,14:00,Le Havre,Metz,0,1,A,0,0,D,16,9,4,2,9,19,4,2,2,3,0,0
F1,2024-04-24,18:00,Lorient,Paris SG,1,4,A,0,2,A,11,15,6,7,8,7,3,6,1,1,0,0
F1,2024-04-24,20:00,Marseille,Nice,2,2,D,1,1,D,11,10,4,4,10,14,3,2,2,3,1,0
F1,2024-04-24,20:00,Monaco,Lille,1,0,H,0,0,D,19,13,7,4,9,9,7,5,1,2,0,0
F1,2024-04-26,20:00,Montpellier,Nantes,1,1,D,1,1,D,8,15,1,5,11,14,3,6,2,1,2,0
F1,2024-04-27,20:00,Paris SG,Le Havre,3,3,D,1,2,A,17,6,4,4,10,8,11,2,2,1,0,0
F1,2024-04-28,12:00,Metz,Lille,1,2,A,1,2,A,5,14,2,4,15,12,2,4,1,2,0,0
F1,2024-04-28,14:00,Clermont,Reims,4,1,H,1,1,D,12,10,6,3,9,12,5,5,0,3,0,1
F1,2024-04-28,14:00,Lorient,Toulouse,1,2,A,1,0,H,15,14,5,5,14,17,5,1,1,3,0,0
F1,2024-04-28,14:00,Strasbourg,Nice,1,3,A,1,1,D,13,8,5,4,11,14,2,3,2,3,0,0
F1,2024-04-28,16:05,Rennes,Brest,4,5,A,2,1,H,21,10,7,5,14,15,7,4,4,1,0,0
F1,2024-04-28,20:00,Marseille,Lens,2,1,H,1,0,H,13,18,6,5,8,12,3,11,2,2,0,0
F1,2024-04-28,18:00,Lyon,Monaco,3,2,H,2,1,H,15,13,4,5,15,14,3,3,1,3,0,0
F1,2024-05-03,18:00,Toulouse,Montpellier,1,2,A,1,1,D,15,5,5,3,17,14,8,0,3,4,1,1
F1,2024-05-03,20:00,Lens,Lorient,2,0,H,0,0,D,18,11,6,5,10,14,4,4,1,2,0,0
F1,2024-05-04,14:00,Le Havre,Strasbourg,3,1,H,1,0,H,15,5,7,3,6,13,3,2,3,1,0,0
F1,2024-05-04,16:00,Monaco,Clermont,4,1,H,2,1,H,23,9,8,1,13,12,4,4,3,1,0,0
F1,2024-05-04,18:00,Metz,Rennes,2,3,A,2,1,H,7,21,4,9,15,14,2,5,2,3,1,0
F1,2024-05-04,20:00,Brest,Nantes,0,0,D,0,0,D,9,9,2,1,6,14,6,0,3,2,0,0
F1,2024-05-06,20:00,Lille,Lyon,3,4,A,2,0,H,8,11,5,7,14,14,4,4,3,1,0,0
F1,2024-05-10,20:00,Nice,Le Havre,1,0,H,1,0,H,13,12,6,3,10,9,6,1,2,0,0,0
F1,2024-05-10,20:00,Brest,Reims,1,1,D,1,1,D,16,8,5,2,12,12,3,4,2,3,0,0
F1,2024-05-12,20:00,Strasbourg,Metz,2,1,H,0,0,D,10,11,2,2,10,10,3,6,2,2,0,0
F1,2024-05-12,20:00,Clermont,Lyon,0,1,A,0,0,D,18,6,5,2,8,12,7,2,1,2,0,0
F1,2024-05-12,20:00,Marseille,Lorient,3,1,H,2,1,H,13,14,4,3,9,6,9,5,3,4,0,0
F1,2024-05-12,20:00,Montpellier,Monaco,0,2,A,0,0,D,14,19,3,9,20,10,3,3,1,1,0,0
F1,2024-05-12,20:00,Nantes,Lille,1,2,A,0,2,A,9,12,5,3,17,7,5,4,4,2,0,0
F1,2024-05-12,20:00,Paris SG,Toulouse,1,3,A,1,1,D,15,18,3,5,12,8,4,6,0,0,0,0
F1,2024-05-12,20:00,Rennes,Lens,1,1,D,0,0,D,16,8,6,4,12,14,4,3,2,3,0,0
F1,2024-05-15,20:00,Nice,Paris SG,1,2,A,1,2,A,12,11,4,4,13,10,7,2,1,3,1,0
F1,2024-05-15,20:00,Reims,Marseille,1,0,H,1,0,H,10,19,3,3,17,9,3,10,3,1,0,0
F1,2024-05-19,20:00,Reims,Rennes,2,1,H,0,0,D,6,15,4,5,11,17,2,4,1,1,0,0
F1,2024-05-19,20:00,Toulouse,Brest,0,3,A,0,0,D,8,12,2,6,12,17,6,2,1,2,0,0
F1,2024-05-19,20:00,Monaco,Nantes,4,0,H,3,0,H,10,6,6,3,14,23,2,2,1,2,0,0
F1,2024-05-19,20:00,Metz,Paris SG,0,2,A,0,2,A,10,20,2,8,6,9,1,11,2,1,0,0
F1,2024-05-19,20:00,Lyon,Strasbourg,2,1,H,1,0,H,15,10,6,4,7,10,7,2,1,0,0,0
F1,2024-05-19,20:00,Lorient,Clermont,5,0,H,2,0,H,32,9,10,4,20,8,9,2,3,3,0,0
F1,2024-05-19,20:00,Lille,Nice,2,2,D,0,1,A,12,10,3,4,9,9,3,5,3,3,1,0
F1,2024-05-19,20:00,Lens,Montpellier,2,2,D,2,0,H,27,11,13,2,10,13,1,0,0,1,0,0
F1,2024-05-19,20:00,Le Havre,Marseille,1,2,A,0,0,D,13,22,6,7,11,11,5,3,1,0,0,0
F1,2024-08-16,19:45,Le Havre,Paris SG,1,4,A,0,1,A,5,14,2,9,9,9,2,8,3,0,0,0
F1,2024-08-17,20:00,Monaco,St Etienne,1,0,H,1,0,H,13,7,6,4,13,14,5,4,1,1,0,0
F1,2024-08-17,18:00,Reims,Lille,0,2,A,0,1,A,2,21,0,6,6,13,0,8,2,2,1,0
F1,2024-08-17,16:00,Brest,Marseille,1,5,A,1,3,A,7,7,5,5,10,8,5,0,4,1,0,0
F1,2024-08-18,16:00,Toulouse,Nantes,0,0,D,0,0,D,7,6,3,2,10,8,10,5,1,3,0,0
F1,2024-08-18,14:00,Auxerre,Nice,2,1,H,1,1,D,16,9,7,2,11,17,3,5,0,0,0,0
F1,2024-08-18,16:00,Angers,Lens,0,1,A,0,1,A,4,10,3,5,6,10,7,3,1,0,0,0
F1,2024-08-18,16:00,Montpellier,Strasbourg,1,1,D,0,0,D,7,11,5,4,20,18,6,4,4,3,0,0
F1,2024-08-18,19:45,Rennes,Lyon,3,0,H,2,0,H,22,16,8,2,13,12,7,7,2,1,0,0
F1,2024-08-23,19:45,Paris SG,Montpellier,6,0,H,2,0,H,21,6,10,3,9,16,10,2,1,4,0,0
F1,2024-08-24,16:00,Lyon,Monaco,0,2,A,0,0,D,2,15,1,4,10,7,0,6,0,0,0,1
F1,2024-08-24,18:00,Lille,Angers,2,0,H,1,0,H,11,5,6,2,9,17,3,2,1,2,0,0
F1,2024-08-24,20:00,St Etienne,Le Havre,0,2,A,0,0,D,18,14,5,5,11,9,2,4,3,3,0,0
F1,2024-08-25,19:45,Marseille,Reims,2,2,D,1,0,H,16,12,10,3,10,13,2,4,1,1,0,0
F1,2024-08-25,16:00,Nantes,Auxerre,2,0,H,1,0,H,8,10,6,3,9,6,3,12,0,0,0,1
F1,2024-08-25,16:00,Nice,Toulouse,1,1,D,0,0,D,10,15,4,3,11,21,4,4,4,1,0,0
F1,2024-08-25,14:00,Lens,Brest,2,0,H,2,0,H,22,10,11,2,8,6,5,2,0,0,1,0
F1,2024-08-25,16:00,Strasbourg,Rennes,3,1,H,1,0,H,9,13,5,5,7,19,2,5,2,4,0,0
F1,2024-08-30,19:45,Lyon,Strasbourg,4,3,H,1,1,D,22,14,13,7,10,6,9,2,3,2,0,0
F1,2024-08-31,16:00,Brest,St Etienne,4,0,H,2,0,H,17,3,7,0,12,28,7,2,0,5,0,0
F1,2024-08-31,18:00,Montpellier,Nantes,1,3,A,1,2,A,11,10,5,5,11,13,8,3,2,2,0,0
F1,2024-08-31,20:00,Toulouse,Marseille,1,3,A,0,2,A,4,11,2,5,10,12,2,3,4,2,1,0
F1,2024-09-01,19:45,Lille,Paris SG,1,3,A,0,2,A,10,10,4,7,7,5,3,1,3,2,0,0
F1,2024-09-01,16:00,Reims,Rennes,2,1,H,1,1,D,11,13,7,5,9,12,3,5,2,1,0,0
F1,2024-09-01,16:00,Angers,Nice,1,4,A,0,2,A,12,12,7,9,14,13,4,7,6,4,0,1
F1,2024-09-01,14:00,Monaco,Lens,1,1,D,0,0,D,14,12,3,4,11,21,7,7,1,4,0,0
F1,2024-09-01,16:00,Le Havre,Auxerre,3,1,H,1,1,D,21,7,8,2,10,15,2,2,1,5,0,1
F1,2024-09-13,19:45,St Etienne,Lille,1,0,H,1,0,H,10,17,5,4,12,10,2,7,1,1,0,0
F1,2024-09-14,16:00,Marseille,Nice,2,0,H,1,0,H,10,12,5,4,18,4,1,2,5,2,1,0
F1,2024-09-14,18:00,Auxerre,Monaco,0,3,A,0,2,A,13,19,3,9,13,16,1,6,3,0,0,0
F1,2024-09-14,20:00,Paris SG,Brest,3,1,H,1,1,D,22,5,9,3,7,13,9,1,2,3,0,0
F1,2024-09-15,19:45,Lens,Lyon,0,0,D,0,0,D,12,8,5,3,12,11,5,8,0,0,0,0
F1,2024-09-15,16:00,Nantes,Reims,1,2,A,1,1,D,18,11,6,4,14,5,6,3,3,1,0,0
F1,2024-09-15,16:00,Strasbourg,Angers,1,1,D,1,0,H,10,12,5,2,11,14,6,9,4,1,0,0
F1,2024-09-15,14:00,Rennes,Montpellier,3,0,H,2,0,H,11,12,6,4,10,7,3,4,1,3,0,0
F1,2024-09-15,16:00,Toulouse,Le Havre,2,0,H,0,0,D,15,5,7,3,10,11,6,5,1,1,0,0
F1,2024-09-20,19:45,Nice,St Etienne,8,0,H,6,0,H,18,8,12,2,7,13,3,2,0,1,0,0
F1,2024-09-21,18:00,Rennes,Lens,1,1,D,1,0,H,11,10,6,2,16,20,4,3,2,4,0,0
F1,2024-09-21,20:00,Reims,Paris SG,1,1,D,1,0,H,8,11,1,4,11,6,3,5,2,1,0,0
F1,2024-09-21,16:00,Lille,Strasbourg,3,3,D,2,2,D,15,12,7,9,16,12,9,5,2,2,0,0
F1,2024-09-22,14:00,Monaco,Le Havre,3,1,H,1,1,D,14,9,4,2,10,17,6,4,1,3,0,0
F1,2024-09-22,16:00,Angers,Nantes,1,1,D,1,1,D,4,9,1,3,13,16,3,6,1,4,0,0
F1,2024-09-22,16:00,Brest,Toulouse,2,0,H,1,0,H,9,10,5,1,15,18,4,3,1,1,0,0
F1,2024-09-22,19:45,Lyon,Marseille,2,3,A,0,0,D,18,6,9,5,13,7,10,3,4,3,0,1
F1,2024-09-22,16:00,Montpellier,Auxerre,3,2,H,0,1,A,14,11,5,6,13,20,11,5,3,4,0,0
F1,2024-09-27,18:00,Auxerre,Brest,3,0,H,2,0,H,15,8,4,4,13,16,2,3,2,0,0,0
F1,2024-09-27,20:00,Paris SG,Rennes,3,1,H,1,0,H,22,13,7,5,9,11,6,4,1,3,0,0
F1,2024-09-28,16:00,Lens,Nice,0,0,D,0,0,D,22,15,7,4,16,7,11,4,4,2,1,0
F1,2024-09-28,18:00,Le Havre,Lille,0,3,A,0,2,A,7,18,4,10,11,9,1,5,2,1,0,0
F1,2024-09-28,20:00,Monaco,Montpellier,2,1,H,1,1,D,21,9,7,4,17,17,6,2,4,3,0,1
F1,2024-09-29,19:45,Strasbourg,Marseille,1,0,H,1,0,H,14,10,6,3,17,7,8,3,2,1,0,0
F1,2024-09-29,16:00,Nantes,St Etienne,2,2,D,1,0,H,16,5,3,3,11,12,8,4,2,2,1,0
F1,2024-09-29,14:00,Toulouse,Lyon,1,2,A,1,1,D,10,4,4,1,12,15,3,4,2,2,0,0
F1,2024-09-29,16:00,Angers,Reims,1,3,A,0,2,A,14,21,3,10,7,11,5,4,0,3,0,0
F1,2024-10-04,19:45,Marseille,Angers,1,1,D,0,0,D,13,8,4,3,12,9,9,3,4,0,1,1
F1,2024-10-05,16:00,St Etienne,Auxerre,3,1,H,1,0,H,13,11,5,3,13,10,5,4,3,1,0,0
F1,2024-10-05,18:00,Lille,Toulouse,2,1,H,0,1,A,10,9,3,3,13,8,4,6,3,2,0,0
F1,2024-10-05,20:00,Rennes,Monaco,1,2,A,1,2,A,14,5,3,2,9,16,10,4,2,4,0,0
F1,2024-10-06,14:00,Lyon,Nantes,2,0,H,1,0,H,17,11,6,6,10,5,6,9,1,2,0,0
F1,2024-10-06,16:00,Brest,Le Havre,2,0,H,1,0,H,8,14,3,0,19,11,1,9,4,0,1,1
F1,2024-10-06,16:00,Reims,Montpellier,4,2,H,2,1,H,18,10,5,3,15,13,4,4,3,5,0,0
F1,2024-10-06,16:00,Strasbourg,Lens,2,2,D,1,2,A,8,12,5,5,15,18,3,5,2,4,0,0
F1,2024-10-06,19:45,Nice,Paris SG,1,1,D,1,0,H,9,19,3,9,7,9,5,15,1,2,0,0
F1,2024-10-18,19:45,Monaco,Lille,0,0,D,0,0,D,14,3,4,1,13,14,6,1,1,5,1,0
F1,2024-10-19,16:00,Brest,Rennes,1,1,D,0,0,D,12,6,2,4,18,15,2,4,2,2,0,0
F1,2024-10-19,18:00,St Etienne,Lens,0,2,A,0,1,A,15,13,1,5,12,16,2,7,1,2,0,0
F1,2024-10-19,20:00,Paris SG,Strasbourg,4,2,H,1,0,H,18,16,10,8,10,12,5,5,2,2,0,0
F1,2024-10-20,19:45,Montpellier,Marseille,0,5,A,0,3,A,13,21,5,10,11,18,3,2,1,3,1,0
F1,2024-10-20,14:00,Le Havre,Lyon,0,4,A,0,1,A,7,16,1,8,17,11,4,6,3,4,0,0
F1,2024-10-20,16:00,Nantes,Nice,1,1,D,0,0,D,11,13,7,7,10,11,4,8,2,1,0,0
F1,2024-10-20,16:00,Auxerre,Reims,2,1,H,1,0,H,10,15,8,3,6,10,5,9,2,3,0,0
F1,2024-10-20,16:00,Toulouse,Angers,1,1,D,0,1,A,18,8,6,4,11,9,8,2,2,4,0,0
F1,2024-10-25,19:45,Rennes,Le Havre,1,0,H,0,0,D,20,5,4,1,10,7,14,0,2,4,0,1
F1,2024-10-26,18:00,Reims,Brest,1,2,A,1,2,A,11,13,3,4,15,11,7,3,3,2,0,0
F1,2024-10-26,20:00,Lens,Lille,0,2,A,0,0,D,11,11,4,3,16,14,8,2,4,4,0,0
F1,2024-10-26,16:00,Angers,St Etienne,4,2,H,2,1,H,13,19,8,7,10,13,2,3,1,3,0,0
F1,2024-10-27,14:00,Lyon,Auxerre,2,2,D,1,0,H,12,17,8,4,7,14,5,4,0,4,0,0
F1,2024-10-27,16:00,Montpellier,Toulouse,0,3,A,0,3,A,9,15,2,6,8,20,1,3,1,2,1,0
F1,2024-10-27,16:00,Nice,Monaco,2,1,H,1,1,D,17,11,9,5,16,11,6,6,2,5,0,1
F1,2024-10-27,19:45,Marseille,Paris SG,0,3,A,0,3,A,5,19,1,8,4,7,1,2,1,0,1,0
F1,2024-10-27,16:00,Strasbourg,Nantes,3,1,H,1,0,H,9,8,5,6,15,17,5,4,2,3,0,0
F1,2024-11-01,18:00,Monaco,Angers,0,1,A,0,1,A,11,10,3,3,16,12,4,4,1,1,0,0
F1,2024-11-01,20:00,Lille,Lyon,1,1,D,1,0,H,14,14,2,3,12,10,4,9,3,1,0,0
F1,2024-11-02,16:00,Paris SG,Lens,1,0,H,1,0,H,18,13,8,2,3,20,7,4,1,5,0,1
F1,2024-11-02,18:00,Brest,Nice,0,1,A,0,1,A,16,12,6,3,9,4,6,2,0,2,0,0
F1,2024-11-02,20:00,St Etienne,Strasbourg,2,0,H,0,0,D,13,9,3,3,9,4,2,3,2,1,0,0
F1,2024-11-03,19:45,Nantes,Marseille,1,2,A,1,1,D,7,9,3,4,16,6,2,5,1,1,0,0
F1,2024-11-03,16:00,Le Havre,Montpellier,1,0,H,0,0,D,12,15,4,1,11,13,2,10,2,1,0,0
F1,2024-11-03,14:00,Toulouse,Reims,1,0,H,0,0,D,13,13,6,2,16,15,6,7,0,3,0,0
F1,2024-11-03,16:00,Auxerre,Rennes,4,0,H,2,0,H,16,7,8,4,11,15,3,8,0,2,0,0
F1,2024-11-08,19:45,Marseille,Auxerre,1,3,A,0,3,A,19,10,5,6,13,16,5,3,3,2,0,0
F1,2024-11-09,16:00,Strasbourg,Monaco,1,3,A,1,0,H,5,19,2,8,16,18,1,2,5,2,0,0
F1,2024-11-09,18:00,Lens,Nantes,3,2,H,1,1,D,15,9,3,3,14,8,6,1,2,0,0,0
F1,2024-11-09,20:00,Angers,Paris SG,2,4,A,0,4,A,10,26,3,12,5,16,6,8,0,3,0,0
F1,2024-11-10,16:00,Rennes,Toulouse,0,2,A,0,2,A,7,9,1,2,16,16,5,3,3,1,0,0
F1,2024-11-10,19:45,Lyon,St Etienne,1,0,H,1,0,H,17,10,7,6,11,13,7,6,3,2,0,0
F1,2024-11-10,16:00,Le Havre,Reims,0,3,A,0,2,A,10,18,3,7,10,17,8,7,1,4,0,0
F1,2024-11-10,14:00,Nice,Lille,2,2,D,0,1,A,17,13,5,6,12,9,6,2,2,2,0,0
F1,2024-11-10,16:00,Montpellier,Brest,3,1,H,2,0,H,14,19,8,6,18,13,3,7,5,1,0,0
F1,2024-11-22,18:00,Monaco,Brest,3,2,H,2,0,H,10,12,4,4,7,12,2,8,2,2,0,0
F1,2024-11-22,20:00,Paris SG,Toulouse,3,0,H,1,0,H,17,11,8,2,11,14,7,5,1,2,0,0
F1,2024-11-23,16:00,Lens,Marseille,1,3,A,0,0,D,16,7,7,4,17,9,6,0,3,3,0,0
F1,2024-11-23,18:00,St Etienne,Montpellier,1,0,H,0,0,D,11,11,4,3,19,11,5,11,3,5,0,0
F1,2024-11-23,20:00,Reims,Lyon,1,1,D,0,1,A,14,13,6,7,11,13,4,2,2,0,0,0
F1,2024-11-24,19:45,Nice,Strasbourg,2,1,H,0,1,A,15,10,5,3,16,8,4,7,2,0,0,0
F1,2024-11-24,16:00,Auxerre,Angers,1,0,H,0,0,D,10,10,6,5,13,7,2,2,4,1,0,0
F1,2024-11-24,16:00,Nantes,Le Havre,0,2,A,0,1,A,18,7,4,5,14,12,9,2,2,1,0,0
F1,2024-11-24,14:00,Lille,Rennes,1,0,H,1,0,H,5,4,2,1,19,16,3,3,3,2,0,0
F1,2024-11-29,19:45,Reims,Lens,0,2,A,0,1,A,16,11,3,6,14,12,3,1,1,2,0,0
F1,2024-11-30,20:00,Paris SG,Nantes,1,1,D,1,1,D,24,5,10,2,3,6,9,3,0,0,0,0
F1,2024-11-30,16:00,Rennes,St Etienne,5,0,H,2,0,H,18,2,9,0,14,12,6,1,0,1,0,1
F1,2024-11-30,18:00,Brest,Strasbourg,3,1,H,2,0,H,11,12,8,4,15,8,4,3,3,2,0,0
F1,2024-12-01,14:00,Montpellier,Lille,2,2,D,1,1,D,11,13,5,4,9,21,7,2,4,5,1,1
F1,2024-12-01,16:00,Le Havre,Angers,0,1,A,0,0,D,5,12,1,3,8,10,2,4,2,0,0,0
F1,2024-12-01,16:00,Lyon,Nice,4,1,H,3,1,H,16,16,8,7,11,11,5,4,1,2,0,0
F1,2024-12-01,16:00,Toulouse,Auxerre,2,0,H,2,0,H,12,4,7,0,14,12,6,2,0,0,0,0
F1,2024-12-01,19:45,Marseille,Monaco,2,1,H,0,1,A,9,7,4,4,15,16,5,3,0,1,0,0
F1,2024-12-06,18:00,Lille,Brest,3,1,H,2,0,H,10,7,6,3,13,16,2,1,1,1,0,0
F1,2024-12-06,20:00,Auxerre,Paris SG,0,0,D,0,0,D,6,25,2,11,8,7,3,15,2,1,0,0
F1,2024-12-07,16:00,Monaco,Toulouse,2,0,H,0,0,D,19,6,5,3,15,16,2,3,2,2,0,0
F1,2024-12-07,18:00,Nice,Le Havre,2,1,H,0,0,D,17,12,5,2,10,10,5,8,3,2,0,0
F1,2024-12-07,20:00,Angers,Lyon,0,3,A,0,1,A,10,16,2,10,13,13,2,7,0,2,0,0
F1,2024-12-08,19:45,St Etienne,Marseille,0,2,A,0,1,A,3,21,2,10,13,10,0,9,1,1,0,0
F1,2024-12-08,16:00,Strasbourg,Reims,0,0,D,0,0,D,7,11,2,3,13,16,3,2,1,2,0,0
F1,2024-12-08,14:00,Lens,Montpellier,2,0,H,1,0,H,18,7,4,4,15,7,6,3,2,3,0,0
F1,2024-12-08,16:00,Nantes,Rennes,1,0,H,0,0,D,14,5,2,3,15,9,5,4,1,1,0,1
F1,2024-12-13,19:45,Toulouse,St Etienne,2,1,H,0,0,D,11,3,4,2,16,15,2,3,3,4,0,0
F1,2024-12-14,16:00,Marseille,Lille,1,1,D,1,0,H,9,10,3,5,14,9,3,8,1,3,1,0
F1,2024-12-14,18:00,Auxerre,Lens,2,2,D,1,2,A,10,16,3,5,10,10,3,5,3,1,0,0
F1,2024-12-14,20:00,Reims,Monaco,0,0,D,0,0,D,8,14,0,3,15,22,1,4,1,3,0,0
F1,2024-12-15,14:00,Montpellier,Nice,2,2,D,1,2,A,20,18,8,6,15,13,9,4,1,2,0,0
F1,2024-12-15,16:00,Brest,Nantes,4,1,H,2,0,H,13,16,8,7,10,14,0,5,3,3,0,0
F1,2024-12-15,16:00,Le Havre,Strasbourg,0,3,A,0,2,A,11,9,1,5,11,7,3,2,0,1,0,0
F1,2024-12-15,16:00,Rennes,Angers,2,0,H,1,0,H,7,3,4,0,18,12,2,1,3,1,0,0
F1,2024-12-15,19:45,Paris SG,Lyon,3,1,H,2,1,H,13,7,6,3,7,8,4,3,2,3,0,0
F1,2024-12-18,20:00,Monaco,Paris SG,2,4,A,0,1,A,15,17,5,12,11,11,1,9,2,0,0,0
F1,2025-01-03,20:00,Nice,Rennes,3,2,H,3,1,H,9,10,6,5,11,14,3,3,3,3,1,0
F1,2025-01-04,16:00,St Etienne,Reims,3,1,H,0,1,A,14,11,4,1,19,10,6,9,2,1,0,0
F1,2025-01-04,20:00,Lyon,Montpellier,1,0,H,0,0,D,12,16,2,6,8,10,3,5,1,2,0,0
F1,2025-01-04,18:00,Lille,Nantes,1,1,D,1,0,H,13,6,3,2,6,10,2,0,1,2,0,0
F1,2025-01-05,14:00,Lens,Toulouse,0,1,A,0,0,D,14,8,1,4,20,12,7,1,5,2,1,0
F1,2025-01-05,14:00,Strasbourg,Auxerre,3,1,H,1,1,D,11,14,4,7,10,13,4,3,1,2,0,0
F1,2025-01-05,19:45,Marseille,Le Havre,5,1,H,3,0,H,15,4,9,1,12,6,4,0,1,0,0,0
F1,2025-01-05,14:00,Angers,Brest,2,0,H,1,0,H,7,12,2,4,14,11,2,4,2,1,0,0
F1,2025-01-10,18:00,Nantes,Monaco,2,2,D,1,0,H,10,15,4,7,17,14,3,11,3,0,0,0
F1,2025-01-10,20:05,Auxerre,Lille,0,0,D,0,0,D,13,13,3,5,7,8,6,10,0,4,1,0
F1,2025-01-11,20:05,Rennes,Marseille,1,2,A,1,1,D,5,13,4,7,11,13,2,3,2,2,0,0
F1,2025-01-11,16:00,Brest,Lyon,2,1,H,2,1,H,11,10,6,3,10,10,4,7,1,2,0,0
F1,2025-01-11,18:00,Reims,Nice,2,4,A,1,2,A,12,15,3,10,12,7,6,3,4,2,0,0
F1,2025-01-12,14:00,Le Havre,Lens,1,2,A,1,1,D,8,25,4,7,11,14,3,8,2,2,0,0
F1,2025-01-12,16:15,Montpellier,Angers,1,3,A,0,1,A,8,21,3,8,11,15,3,3,6,2,2,0
F1,2025-01-12,16:15,Toulouse,Strasbourg,1,2,A,1,2,A,19,8,5,2,12,14,3,2,1,4,0,0
F1,2025-01-12,19:45,Paris SG,St Etienne,2,1,H,2,0,H,25,8,9,3,16,11,7,3,1,2,0,0
F1,2025-01-17,18:00,Montpellier,Monaco,2,1,H,0,1,A,12,26,4,11,7,9,4,16,1,2,0,0
F1,2025-01-17,20:05,Lille,Nice,2,1,H,0,1,A,11,11,4,3,13,13,7,7,1,3,0,0
